,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_sin[Rojas, Jose]",-0.286,0.122,-0.526,-0.063,0.001,0.002,11136.0,5711.0,1.0
"beta_sin[Zimmer, Bradley]",-0.187,0.122,-0.412,0.047,0.001,0.002,10483.0,5779.0,1.0
"beta_sin[García, Adolis]",-0.299,0.08,-0.45,-0.151,0.001,0.001,13381.0,6435.0,1.0
"beta_sin[Hernández, Teoscar]",-0.296,0.082,-0.449,-0.143,0.001,0.001,15132.0,5713.0,1.0
"beta_sin[Yastrzemski, Mike]",-0.278,0.086,-0.447,-0.124,0.001,0.001,11080.0,5907.0,1.0
"beta_sin[Bryant, Kris]",-0.285,0.106,-0.486,-0.083,0.001,0.001,10310.0,6178.0,1.0
"beta_sin[Arozarena, Randy]",-0.25,0.116,-0.466,-0.03,0.001,0.002,13371.0,5759.0,1.0
"beta_sin[Calhoun, Kole]",-0.19,0.109,-0.389,0.023,0.001,0.001,11345.0,5775.0,1.0
"beta_sin[Hilliard, Sam]",-0.248,0.122,-0.471,-0.016,0.001,0.002,10551.0,5503.0,1.0
"beta_sin[Cameron, Daz]",-0.273,0.114,-0.486,-0.063,0.001,0.001,11571.0,6303.0,1.0
"beta_sin[Vierling, Matt]",-0.382,0.119,-0.608,-0.163,0.001,0.002,8463.0,5689.0,1.0
"beta_sin[De La Cruz, Bryan]",-0.202,0.107,-0.396,0.002,0.001,0.001,11890.0,5882.0,1.0
"beta_sin[Harper, Bryce]",-0.227,0.099,-0.411,-0.038,0.001,0.001,12402.0,6166.0,1.0
"beta_sin[Barrera, Luis]",-0.219,0.126,-0.454,0.033,0.001,0.002,12243.0,5224.0,1.0
"beta_sin[O'Hearn, Ryan]",-0.142,0.114,-0.354,0.073,0.001,0.001,10270.0,6445.0,1.0
"beta_sin[Kepler, Max]",-0.221,0.08,-0.377,-0.078,0.001,0.001,13682.0,6118.0,1.0
"beta_sin[Merrifield, Whit]",-0.213,0.12,-0.445,0.014,0.001,0.001,10009.0,6201.0,1.0
"beta_sin[Hays, Austin]",-0.25,0.108,-0.46,-0.045,0.001,0.001,14298.0,5789.0,1.0
"beta_sin[Grichuk, Randal]",-0.361,0.098,-0.548,-0.184,0.001,0.001,9872.0,6228.0,1.0
"beta_sin[Soto, Juan]",-0.076,0.077,-0.214,0.074,0.001,0.001,9232.0,6528.0,1.0
"beta_sin[Martinez, J.D.]",-0.214,0.128,-0.465,0.027,0.001,0.002,12166.0,5172.0,1.0
"beta_sin[Smith, Pavin]",-0.444,0.114,-0.662,-0.24,0.001,0.001,5796.0,5406.0,1.0
"beta_sin[Blackmon, Charlie]",-0.29,0.09,-0.467,-0.126,0.001,0.001,10830.0,5781.0,1.0
"beta_sin[Dozier, Hunter]",-0.217,0.109,-0.431,-0.023,0.001,0.001,10400.0,6225.0,1.0
"beta_sin[Cave, Jake]",-0.387,0.114,-0.601,-0.171,0.001,0.001,8460.0,6075.0,1.0
"beta_sin[Conforto, Michael]",-0.23,0.093,-0.398,-0.049,0.001,0.001,12761.0,6206.0,1.0
"beta_sin[Myers, Wil]",-0.163,0.104,-0.369,0.028,0.001,0.001,10999.0,5825.0,1.0
"beta_sin[Tsutsugo, Yoshi]",-0.173,0.125,-0.406,0.065,0.001,0.002,11719.0,5792.0,1.0
"beta_sin[Judge, Aaron]",-0.258,0.095,-0.437,-0.077,0.001,0.001,13469.0,6131.0,1.0
"beta_sin[Taylor, Tyrone]",-0.092,0.111,-0.299,0.117,0.001,0.001,8953.0,5512.0,1.0
"beta_sin[Castellanos, Nick]",-0.183,0.07,-0.313,-0.054,0.001,0.001,11377.0,5720.0,1.0
"beta_sin[Profar, Jurickson]",-0.21,0.123,-0.445,0.022,0.001,0.002,13018.0,6066.0,1.0
"beta_sin[Pinder, Chad]",-0.399,0.125,-0.631,-0.172,0.001,0.001,8436.0,6367.0,1.0
"beta_sin[Springer, George]",-0.119,0.094,-0.286,0.062,0.001,0.001,9729.0,6326.0,1.0
"beta_sin[Martini, Nick]",-0.231,0.125,-0.474,-0.002,0.001,0.002,10624.0,5479.0,1.0
"beta_sin[Grossman, Robbie]",-0.252,0.096,-0.437,-0.075,0.001,0.001,11129.0,6120.0,1.0
"beta_sin[Rondon, José]",-0.239,0.127,-0.473,0.008,0.001,0.002,11060.0,6225.0,1.0
"beta_sin[Ramos, Henry]",-0.225,0.127,-0.464,0.017,0.001,0.002,12808.0,5418.0,1.0
"beta_sin[Lux, Gavin]",-0.241,0.127,-0.489,-0.0,0.001,0.002,12052.0,5439.0,1.0
"beta_sin[Aquino, Aristides]",-0.198,0.113,-0.424,0.008,0.001,0.002,14353.0,6255.0,1.0
"beta_sin[Nootbaar, Lars]",-0.335,0.099,-0.527,-0.152,0.001,0.001,9254.0,5676.0,1.0
"beta_sin[Sánchez, Jesús]",-0.192,0.096,-0.369,-0.009,0.001,0.001,11999.0,5794.0,1.0
"beta_sin[Pillar, Kevin]",-0.211,0.116,-0.424,0.015,0.001,0.001,10733.0,6200.0,1.0
"beta_sin[Isbel, Kyle]",-0.329,0.116,-0.553,-0.118,0.001,0.001,10861.0,6120.0,1.0
"beta_sin[Gamel, Ben]",-0.271,0.112,-0.478,-0.058,0.001,0.001,13113.0,5984.0,1.0
"beta_sin[Phillips, Brett]",-0.21,0.112,-0.424,0.004,0.001,0.001,11783.0,5826.0,1.0
"beta_sin[Mercado, Óscar]",-0.288,0.116,-0.503,-0.063,0.001,0.001,11749.0,5740.0,1.0
"beta_sin[Bradley Jr., Jackie]",-0.348,0.111,-0.565,-0.152,0.001,0.001,9553.0,6198.0,1.0
"beta_sin[Vaughn, Andrew]",-0.319,0.118,-0.54,-0.1,0.001,0.002,10605.0,5627.0,1.0
"beta_sin[Bauers, Jake]",-0.246,0.119,-0.471,-0.022,0.001,0.002,12512.0,5603.0,1.0
"beta_sin[Brown, Seth]",-0.216,0.101,-0.397,-0.014,0.001,0.001,14591.0,6383.0,1.0
"beta_sin[Santander, Anthony]",-0.214,0.077,-0.357,-0.066,0.001,0.001,15871.0,5920.0,1.0
"beta_sin[Daza, Yonathan]",-0.259,0.124,-0.488,-0.019,0.001,0.002,11825.0,6280.0,1.0
"beta_sin[Happ, Ian]",-0.234,0.127,-0.473,0.011,0.001,0.002,11534.0,5131.0,1.0
"beta_sin[Tucker, Cole]",-0.243,0.123,-0.479,-0.014,0.001,0.002,15020.0,6408.0,1.0
"beta_sin[McKenna, Ryan]",-0.202,0.117,-0.431,0.015,0.001,0.001,13866.0,6108.0,1.0
"beta_sin[Peters, DJ]",-0.237,0.127,-0.473,0.009,0.001,0.002,10699.0,5978.0,1.0
"beta_sin[Varsho, Daulton]",-0.18,0.112,-0.404,0.018,0.001,0.002,11366.0,5831.0,1.0
"beta_sin[McCormick, Chas]",-0.165,0.115,-0.378,0.055,0.001,0.002,9129.0,5486.0,1.0
"beta_sin[Rooker, Brent]",-0.328,0.121,-0.557,-0.1,0.001,0.001,10807.0,5918.0,1.0
"beta_sin[Raley, Luke]",-0.229,0.114,-0.441,-0.019,0.001,0.001,11944.0,6094.0,1.0
"beta_sin[Stanton, Giancarlo]",-0.172,0.111,-0.386,0.03,0.001,0.001,10452.0,6095.0,1.0
"beta_sin[Reyes, Franmil]",-0.23,0.123,-0.461,0.003,0.001,0.002,13265.0,5761.0,1.0
"beta_sin[Gordon, Nick]",-0.223,0.128,-0.47,0.017,0.001,0.002,10546.0,5437.0,1.0
"beta_sin[Goodwin, Brian]",-0.305,0.117,-0.524,-0.08,0.001,0.001,10132.0,6065.0,1.0
"beta_sin[Siri, Jose]",-0.254,0.129,-0.496,-0.011,0.001,0.002,11104.0,5119.0,1.0
"beta_sin[Canha, Mark]",-0.222,0.118,-0.44,0.003,0.001,0.001,11093.0,6100.0,1.0
"beta_sin[Ramírez, Harold]",-0.226,0.114,-0.439,-0.003,0.001,0.002,13217.0,5438.0,1.0
"beta_sin[Gonzalez, Romy]",-0.228,0.13,-0.486,0.011,0.001,0.002,15014.0,6189.0,1.0
"beta_sin[Peterson, Jace]",-0.246,0.122,-0.48,-0.01,0.001,0.002,14719.0,5734.0,1.0
"beta_sin[Reyes, Victor]",-0.24,0.105,-0.442,-0.043,0.001,0.001,10551.0,5057.0,1.0
"beta_sin[Rivas III, Alfonso]",-0.225,0.129,-0.449,0.039,0.001,0.002,12463.0,6378.0,1.0
"beta_sin[Tatis Jr., Fernando]",-0.113,0.094,-0.282,0.068,0.001,0.001,9445.0,5250.0,1.0
"beta_sin[Gallo, Joey]",-0.271,0.103,-0.473,-0.079,0.001,0.001,13030.0,6450.0,1.0
"beta_sin[Refsnyder, Rob]",-0.162,0.112,-0.368,0.057,0.001,0.001,10765.0,5967.0,1.0
"beta_sin[McCarthy, Jake]",-0.118,0.1,-0.304,0.066,0.001,0.001,10490.0,5755.0,1.0
"beta_sin[Martin, Jason]",-0.242,0.129,-0.488,0.007,0.001,0.002,13280.0,5751.0,1.0
"beta_sin[Stewart, DJ]",-0.213,0.111,-0.414,0.006,0.001,0.001,11398.0,5683.0,1.0
"beta_sin[Adell, Jo]",-0.299,0.101,-0.498,-0.117,0.001,0.001,10265.0,6075.0,1.0
"beta_sin[Olivares, Edward]",-0.184,0.109,-0.384,0.027,0.001,0.001,11906.0,5579.0,1.0
"beta_sin[McKinney, Billy]",-0.2,0.118,-0.431,0.016,0.001,0.001,11824.0,6354.0,1.0
"beta_sin[Heyward, Jason]",-0.328,0.093,-0.508,-0.158,0.001,0.001,11312.0,6317.0,1.0
"beta_sin[Johnson, Daniel]",-0.225,0.123,-0.463,0.009,0.001,0.002,10788.0,5635.0,1.0
"beta_sin[Lowe, Josh]",-0.28,0.1,-0.465,-0.086,0.001,0.001,13189.0,5829.0,1.0
"beta_sin[Wisdom, Patrick]",-0.288,0.126,-0.523,-0.051,0.001,0.002,12292.0,6144.0,1.0
"beta_sin[Hermosillo, Michael]",-0.251,0.127,-0.512,-0.024,0.001,0.002,15647.0,5735.0,1.0
"beta_sin[Fairchild, Stuart]",-0.252,0.122,-0.498,-0.032,0.001,0.002,14045.0,5346.0,1.0
"beta_sin[Rojas, Josh]",-0.211,0.123,-0.45,0.017,0.001,0.002,11915.0,6207.0,1.0
"beta_sin[Akiyama, Shogo]",-0.245,0.13,-0.49,0.003,0.001,0.002,11935.0,5938.0,1.0
"beta_sin[Tapia, Raimel]",-0.305,0.118,-0.535,-0.088,0.001,0.001,11323.0,5498.0,1.0
"beta_sin[Dickerson, Corey]",-0.24,0.128,-0.497,-0.017,0.001,0.002,12709.0,5979.0,1.0
"beta_sin[Taylor, Chris]",-0.305,0.124,-0.544,-0.076,0.001,0.002,11439.0,6199.0,1.0
"beta_sin[Motter, Taylor]",-0.229,0.13,-0.472,0.021,0.001,0.002,10824.0,5956.0,1.0
"beta_sin[Chavis, Michael]",-0.255,0.128,-0.49,-0.003,0.001,0.002,9044.0,5492.0,1.0
"beta_sin[Edman, Tommy]",-0.372,0.12,-0.605,-0.157,0.001,0.001,8628.0,5687.0,1.0
"beta_sin[Polanco, Gregory]",-0.128,0.107,-0.328,0.078,0.001,0.001,8812.0,6127.0,1.0
"beta_sin[Dyson, Jarrod]",-0.275,0.122,-0.505,-0.045,0.001,0.002,12536.0,5399.0,1.0
"beta_sin[Lamb, Jake]",-0.231,0.124,-0.481,-0.007,0.001,0.002,11845.0,5992.0,1.0
"beta_sin[Piscotty, Stephen]",-0.228,0.115,-0.444,-0.012,0.001,0.001,9959.0,6139.0,1.0
"beta_sin[Mateo, Jorge]",-0.228,0.126,-0.463,0.016,0.001,0.002,11657.0,5188.0,1.0
"beta_sin[Naquin, Tyler]",-0.342,0.117,-0.558,-0.115,0.001,0.002,10008.0,5595.0,1.0
"beta_sin[Meyers, Jake]",-0.244,0.126,-0.489,-0.011,0.001,0.002,10273.0,5722.0,1.0
"beta_sin[Difo, Wilmer]",-0.248,0.127,-0.488,-0.006,0.001,0.002,13091.0,5911.0,1.0
"beta_sin[Larnach, Trevor]",-0.24,0.115,-0.459,-0.023,0.001,0.002,13404.0,5547.0,1.0
"beta_sin[Eaton, Adam]",-0.227,0.113,-0.442,-0.013,0.001,0.001,12553.0,5735.0,1.0
"beta_sin[Almora Jr., Albert]",-0.255,0.122,-0.48,-0.028,0.001,0.002,13039.0,5902.0,1.0
"beta_sin[Deichmann, Greg]",-0.232,0.13,-0.483,0.014,0.001,0.002,9825.0,5157.0,1.0
"beta_sin[Bellinger, Cody]",-0.247,0.118,-0.478,-0.033,0.001,0.002,12515.0,6327.0,1.0
"beta_sin[Fraley, Jake]",-0.259,0.1,-0.443,-0.07,0.001,0.001,12290.0,5822.0,1.0
"beta_sin[Brinson, Lewis]",-0.218,0.133,-0.466,0.041,0.001,0.002,11153.0,5546.0,1.0
"beta_sin[Beaty, Matt]",-0.229,0.123,-0.454,0.004,0.001,0.002,13178.0,5903.0,1.0
"beta_sin[Fargas, Johneshwy]",-0.219,0.127,-0.45,0.034,0.001,0.002,13251.0,5798.0,1.0
"beta_sin[Bell, Josh]",-0.238,0.13,-0.485,0.006,0.001,0.002,12653.0,5919.0,1.0
"beta_sin[Marisnick, Jake]",-0.251,0.129,-0.498,-0.009,0.001,0.002,11675.0,6040.0,1.0
"beta_sin[Parra, Gerardo]",-0.247,0.128,-0.481,0.0,0.001,0.002,10844.0,6125.0,1.0
"beta_sin[Estrada, Thairo]",-0.245,0.13,-0.489,0.01,0.001,0.002,11561.0,5428.0,1.0
"beta_sin[Park, Hoy]",-0.261,0.126,-0.497,-0.023,0.001,0.002,11693.0,5447.0,1.0
"beta_sin[Laureano, Ramón]",-0.187,0.092,-0.357,-0.01,0.001,0.001,13732.0,6354.0,1.0
"beta_sin[Schrock, Max]",-0.246,0.125,-0.477,-0.003,0.001,0.002,9847.0,6291.0,1.0
"beta_sin[Sheets, Gavin]",-0.34,0.097,-0.538,-0.169,0.001,0.001,9328.0,5644.0,1.0
"beta_sin[Drury, Brandon]",-0.258,0.128,-0.501,-0.02,0.001,0.002,11494.0,5932.0,1.0
"beta_sin[Reddick, Josh]",-0.244,0.122,-0.471,-0.018,0.001,0.002,12350.0,5204.0,1.0
"beta_sin[Williams, Luke]",-0.234,0.128,-0.484,-0.002,0.001,0.002,11921.0,6160.0,1.0
"beta_sin[Dahl, David]",-0.18,0.127,-0.414,0.063,0.001,0.002,11180.0,5951.0,1.0
"beta_sin[Miller, Brad]",-0.249,0.124,-0.485,-0.017,0.001,0.002,12237.0,5518.0,1.0
"beta_sin[Cordero, Franchy]",-0.21,0.12,-0.43,0.024,0.001,0.002,12004.0,5479.0,1.0
"beta_sin[White, Eli]",-0.254,0.124,-0.487,-0.012,0.001,0.002,13197.0,5507.0,1.0
"beta_sin[Moore, Dylan]",-0.244,0.118,-0.469,-0.019,0.001,0.002,13453.0,6146.0,1.0
"beta_sin[Allen, Greg]",-0.188,0.125,-0.428,0.047,0.001,0.002,11204.0,5286.0,1.0
"beta_sin[Pham, Tommy]",-0.211,0.112,-0.413,0.005,0.001,0.001,14044.0,5735.0,1.0
"beta_sin[Adrianza, Ehire]",-0.15,0.128,-0.381,0.1,0.001,0.002,8753.0,5729.0,1.0
"beta_sin[Oliva, Jared]",-0.226,0.123,-0.448,0.017,0.001,0.002,11368.0,6135.0,1.0
"beta_sin[Lowe, Brandon]",-0.295,0.128,-0.537,-0.055,0.001,0.002,12242.0,5732.0,1.0
"beta_sin[McKinstry, Zach]",-0.348,0.121,-0.581,-0.135,0.001,0.001,10674.0,6051.0,1.0
"beta_sin[Ortega, Rafael]",-0.217,0.124,-0.446,0.02,0.001,0.002,11184.0,5824.0,1.0
"beta_sin[Reks, Zach]",-0.247,0.128,-0.49,-0.01,0.001,0.002,10852.0,6079.0,1.0
"beta_sin[Evans, Phillip]",-0.238,0.127,-0.487,-0.006,0.001,0.002,11802.0,5480.0,1.0
"beta_sin[Harrison, Monte]",-0.252,0.128,-0.499,-0.007,0.001,0.002,11932.0,5636.0,1.0
"beta_sin[Wade, Tyler]",-0.262,0.128,-0.497,-0.017,0.001,0.002,10740.0,5577.0,1.0
"beta_sin[O'Grady, Brian]",-0.234,0.13,-0.467,0.019,0.001,0.002,10969.0,5474.0,1.0
"beta_sin[LaMarre, Ryan]",-0.264,0.127,-0.529,-0.043,0.001,0.002,10453.0,5652.0,1.0
"beta_sin[Amburgey, Trey]",-0.241,0.127,-0.481,0.0,0.001,0.002,12510.0,5871.0,1.0
"beta_sin[Lorenzen, Michael]",-0.243,0.126,-0.479,0.001,0.001,0.002,10889.0,5846.0,1.0
"beta_sin[Cooper, Garrett]",-0.196,0.121,-0.42,0.04,0.001,0.002,12129.0,5677.0,1.0
"beta_sin[Almonte, Abraham]",-0.238,0.126,-0.469,0.008,0.001,0.002,12023.0,6168.0,1.0
"beta_sin[Bruján, Vidal]",-0.219,0.123,-0.452,0.013,0.001,0.002,13526.0,5754.0,1.0
"beta_sin[Ward, Taylor]",-0.226,0.093,-0.402,-0.05,0.001,0.001,11352.0,6409.0,1.0
"beta_sin[Kirilloff, Alex]",-0.238,0.119,-0.464,-0.017,0.001,0.001,10250.0,5654.0,1.0
"beta_sin[Mazara, Nomar]",-0.336,0.115,-0.546,-0.117,0.001,0.002,9076.0,5758.0,1.0
"beta_sin[Jankowski, Travis]",-0.305,0.118,-0.534,-0.084,0.001,0.002,10572.0,5392.0,1.0
"beta_sin[Rengifo, Luis]",-0.263,0.125,-0.507,-0.027,0.001,0.002,13913.0,5727.0,1.0
"beta_sin[Acuña Jr., Ronald]",-0.162,0.084,-0.316,-0.006,0.001,0.001,11474.0,5557.0,1.0
"beta_sin[Davis, Jaylin]",-0.228,0.127,-0.473,0.006,0.001,0.002,10523.0,5886.0,1.0
"beta_sin[Owings, Chris]",-0.229,0.127,-0.473,0.018,0.001,0.002,12789.0,6099.0,1.0
"beta_sin[Celestino, Gilberto]",-0.249,0.125,-0.499,-0.026,0.001,0.002,12362.0,6212.0,1.0
"beta_sin[Bolt, Skye]",-0.245,0.128,-0.488,-0.004,0.001,0.002,11579.0,5359.0,1.0
"beta_sin[Tauchman, Mike]",-0.239,0.116,-0.455,-0.016,0.001,0.001,11321.0,6322.0,1.0
"beta_sin[Frazier, Clint]",-0.257,0.121,-0.48,-0.02,0.001,0.002,11461.0,6028.0,1.0
"beta_sin[Biggio, Cavan]",-0.234,0.118,-0.458,-0.015,0.001,0.001,13264.0,6341.0,1.0
"beta_sin[González, Luis]",-0.24,0.117,-0.46,-0.013,0.001,0.002,13501.0,5602.0,1.0
"beta_sin[Naylor, Josh]",-0.177,0.113,-0.382,0.036,0.001,0.002,10279.0,5782.0,1.0
"beta_sin[Blankenhorn, Travis]",-0.237,0.126,-0.47,0.011,0.001,0.002,11278.0,5808.0,1.0
"beta_sin[Fisher, Derek]",-0.239,0.126,-0.489,-0.011,0.001,0.002,12506.0,5944.0,1.0
"beta_sin[Berti, Jon]",-0.258,0.128,-0.51,-0.028,0.001,0.002,9741.0,5904.0,1.0
"beta_sin[Thomas, Lane]",-0.341,0.087,-0.506,-0.177,0.001,0.001,10635.0,6511.0,1.0
"beta_sin[Locastro, Tim]",-0.195,0.126,-0.425,0.044,0.001,0.002,12035.0,5284.0,1.0
"beta_sin[Payton, Mark]",-0.244,0.131,-0.501,-0.005,0.001,0.002,12828.0,6079.0,1.0
"beta_sin[Wong, Kean]",-0.27,0.125,-0.528,-0.049,0.001,0.002,12561.0,5846.0,1.0
"beta_sin[Thomas, Dillon]",-0.243,0.126,-0.476,0.005,0.001,0.002,12672.0,6225.0,1.0
"beta_sin[Garlick, Kyle]",-0.236,0.121,-0.462,-0.004,0.001,0.002,13734.0,5343.0,1.0
"beta_sin[Wilkerson, Stevie]",-0.25,0.126,-0.504,-0.026,0.001,0.002,13240.0,6594.0,1.0
"beta_sin[Mendick, Danny]",-0.258,0.128,-0.496,-0.008,0.001,0.002,9930.0,5834.0,1.0
"beta_sin[Sierra, Magneuris]",-0.235,0.131,-0.476,0.025,0.001,0.002,12515.0,5677.0,1.0
"beta_sin[Williams, Justin]",-0.249,0.117,-0.466,-0.022,0.001,0.001,10756.0,5850.0,1.0
"beta_sin[Astudillo, Willians]",-0.244,0.127,-0.486,0.002,0.001,0.002,11194.0,5863.0,1.0
"beta_sin[Heineman, Scott]",-0.238,0.126,-0.49,-0.008,0.001,0.002,11232.0,6223.0,1.0
"beta_sin[Kelenic, Jarred]",-0.179,0.119,-0.4,0.055,0.001,0.002,11087.0,5416.0,1.0
"beta_sin[Lee, Khalil]",-0.251,0.129,-0.487,-0.003,0.001,0.002,10939.0,5835.0,1.0
"beta_sin[Neuse, Sheldon]",-0.25,0.13,-0.511,-0.018,0.001,0.002,12760.0,5176.0,1.0
"beta_sin[Joyce, Matt]",-0.257,0.126,-0.499,-0.02,0.001,0.002,10815.0,5861.0,1.0
"beta_sin[Luplow, Jordan]",-0.225,0.12,-0.447,0.004,0.001,0.002,11786.0,6220.0,1.0
"beta_sin[Quinn, Roman]",-0.263,0.129,-0.507,-0.018,0.001,0.002,11584.0,5594.0,1.0
"beta_sin[Maybin, Cameron]",-0.244,0.127,-0.503,-0.01,0.001,0.002,12186.0,6338.0,1.0
"beta_sin[Culberson, Charlie]",-0.243,0.129,-0.493,-0.001,0.001,0.002,11707.0,5751.0,1.0
"beta_sin[Haggerty, Sam]",-0.286,0.12,-0.514,-0.058,0.001,0.001,10808.0,5991.0,1.0
"beta_sin[Gonzalez, Marwin]",-0.223,0.123,-0.441,0.026,0.001,0.001,11103.0,6072.0,1.0
"beta_sin[Stokes Jr., Troy]",-0.232,0.127,-0.477,0.005,0.001,0.002,11082.0,5613.0,1.0
"beta_sin[Ruf, Darin]",-0.242,0.123,-0.479,-0.019,0.001,0.002,12307.0,5326.0,1.0
"beta_sin[Kingery, Scott]",-0.24,0.127,-0.478,-0.002,0.001,0.002,13816.0,5094.0,1.0
"beta_sin[Riley, Austin]",-0.251,0.131,-0.49,0.009,0.001,0.002,11242.0,6076.0,1.0
"beta_sin[Hager, Jake]",-0.253,0.131,-0.508,-0.012,0.001,0.002,12522.0,5856.0,1.0
"beta_sin[Winker, Jesse]",-0.294,0.131,-0.555,-0.061,0.001,0.002,12853.0,5142.0,1.0
"beta_sin[Marcano, Tucupita]",-0.259,0.13,-0.502,-0.01,0.001,0.002,11283.0,6044.0,1.0
"beta_sin[Kivlehan, Patrick]",-0.244,0.129,-0.485,-0.001,0.001,0.002,12565.0,5642.0,1.0
"beta_sin[Hernandez, Yadiel]",-0.229,0.129,-0.472,0.013,0.001,0.002,11347.0,5239.0,1.0
"beta_sin[Marmolejos, José]",-0.242,0.132,-0.496,0.001,0.001,0.002,12263.0,5779.0,1.0
"beta_sin[Owen, Hunter]",-0.25,0.129,-0.512,-0.017,0.001,0.002,11081.0,5962.0,1.0
"beta_sin[Díaz, Aledmys]",-0.245,0.13,-0.508,-0.01,0.001,0.002,10638.0,5540.0,1.0
"beta_sin[Stevenson, Andrew]",-0.249,0.127,-0.492,-0.014,0.001,0.002,12084.0,5300.0,1.0
"beta_sin[Duggar, Steven]",-0.243,0.128,-0.482,-0.001,0.001,0.002,11634.0,5830.0,1.0
"beta_sin[Walsh, Jared]",-0.264,0.122,-0.49,-0.029,0.001,0.002,13919.0,5941.0,1.0
"beta_sin[Schebler, Scott]",-0.26,0.128,-0.5,-0.014,0.001,0.002,11303.0,6041.0,1.0
"beta_sin[Pérez, Hernán]",-0.252,0.126,-0.486,-0.008,0.001,0.002,9785.0,6008.0,1.0
"beta_sin[Palacios, Joshua]",-0.275,0.119,-0.497,-0.043,0.001,0.002,12192.0,5859.0,1.0
"beta_sin[Ray, Corey]",-0.234,0.128,-0.474,0.005,0.001,0.002,13212.0,5460.0,1.0
"beta_sin[Baddoo, Akil]",-0.237,0.124,-0.476,-0.005,0.001,0.002,11937.0,5960.0,1.0
"beta_sin[Moniak, Mickey]",-0.231,0.12,-0.462,-0.008,0.001,0.002,10259.0,5159.0,1.0
"beta_sin[Alford, Anthony]",-0.263,0.133,-0.512,-0.007,0.001,0.002,10471.0,5656.0,1.0
"beta_sin[Tom, Ka'ai]",-0.249,0.128,-0.495,-0.013,0.001,0.002,11478.0,6120.0,1.0
"beta_sin[VanMeter, Josh]",-0.241,0.128,-0.479,0.001,0.001,0.002,9713.0,5396.0,1.0
"beta_sin[Fowler, Dexter]",-0.247,0.131,-0.508,-0.006,0.001,0.002,10664.0,5576.0,1.0
"beta_sin[Brosseau, Mike]",-0.267,0.13,-0.5,-0.007,0.001,0.002,12299.0,4981.0,1.0
"beta_sin[Fowler, Dustin]",-0.245,0.131,-0.486,0.005,0.001,0.002,15560.0,5454.0,1.0
"beta_sin[Meadows, Austin]",-0.288,0.122,-0.533,-0.067,0.001,0.001,10292.0,5980.0,1.0
"beta_sin[Dean, Austin]",-0.241,0.127,-0.481,0.0,0.001,0.002,13402.0,5468.0,1.0
"beta_sin[Herrera, Odúbel]",-0.261,0.126,-0.502,-0.031,0.001,0.002,11385.0,5954.0,1.0
"beta_sin[Hamilton, Billy]",-0.243,0.129,-0.491,-0.003,0.001,0.002,12159.0,5778.0,1.0
"beta_sin[Gonzalez, Oscar]",-0.107,0.106,-0.306,0.088,0.001,0.001,9381.0,6034.0,1.0
"beta_sin[Marte, Starling]",-0.17,0.088,-0.337,-0.005,0.001,0.001,12577.0,5883.0,1.0
"beta_sin[Suzuki, Seiya]",-0.181,0.085,-0.337,-0.014,0.001,0.001,13195.0,5644.0,1.0
"beta_sin[Eaton, Nate]",-0.198,0.124,-0.432,0.037,0.001,0.002,12522.0,5761.0,1.0
"beta_sin[Guthrie, Dalton]",-0.276,0.127,-0.507,-0.028,0.001,0.002,11693.0,5308.0,1.0
"beta_sin[Capel, Conner]",-0.261,0.123,-0.489,-0.025,0.001,0.002,11600.0,5662.0,1.0
"beta_sin[Suwinski, Jack]",-0.215,0.119,-0.443,0.003,0.001,0.002,13086.0,5750.0,1.0
"beta_sin[Dixon, Brandon]",-0.258,0.129,-0.504,-0.018,0.001,0.002,12373.0,4797.0,1.0
"beta_sin[Frazier, Adam]",-0.259,0.12,-0.488,-0.036,0.001,0.002,12794.0,4858.0,1.0
"beta_sin[Davis, Brendon]",-0.25,0.13,-0.495,-0.002,0.001,0.002,9782.0,5506.0,1.0
"beta_sin[Contreras, Mark]",-0.253,0.128,-0.497,-0.014,0.001,0.002,9983.0,5852.0,1.0
"beta_sin[Yepez, Juan]",-0.224,0.126,-0.464,0.009,0.001,0.002,10449.0,6058.0,1.0
"beta_sin[Azócar, José]",-0.232,0.122,-0.465,0.003,0.001,0.002,11626.0,5644.0,1.0
"beta_sin[Thompson, Bubba]",-0.259,0.127,-0.502,-0.016,0.001,0.002,11648.0,5276.0,1.0
"beta_sin[Wallner, Matt]",-0.19,0.114,-0.403,0.026,0.001,0.002,12106.0,5658.0,1.0
"beta_sin[Burdick, Peyton]",-0.279,0.129,-0.518,-0.031,0.001,0.002,11868.0,5515.0,1.0
"beta_sin[Brennan, Will]",-0.217,0.098,-0.404,-0.03,0.001,0.001,13125.0,5936.0,1.0
"beta_sin[Stowers, Kyle]",-0.255,0.124,-0.497,-0.028,0.001,0.002,12040.0,6547.0,1.0
"beta_sin[Cabrera, Oswaldo]",-0.306,0.116,-0.528,-0.093,0.001,0.002,11895.0,5637.0,1.0
"beta_sin[Anderson, Brian]",-0.295,0.117,-0.505,-0.064,0.001,0.001,11457.0,6081.0,1.0
"beta_sin[McNeil, Jeff]",-0.381,0.122,-0.61,-0.152,0.001,0.001,8276.0,5429.0,1.0
"beta_sin[Mathias, Mark]",-0.237,0.13,-0.489,0.001,0.001,0.002,13275.0,5624.0,1.0
